,Unnamed: 0,Date,ID,Username,Tweets,case folding,data cleaning,tokenisasi,normalisasi,stopwords,stemming,Text Tweet,klasifikasi
181,852,11/26/2021 5:53,1.46E+23,Mas Toto,"b'Mahasiswa kurang piknik, Mereka pikir syariah itu eliksir ya.\n https://t.co/BmHLHzs8gC'","b'mahasiswa kurang piknik, mereka pikir syariah itu eliksir ya.\n https://t.co/bmhlhzs8gc'",mahasiswa kurang piknik mereka pikir syariah itu eliksir ya,"['mahasiswa', 'kurang', 'piknik', 'mereka', 'pikir', 'syariah', 'itu', 'eliksir', 'ya']","['mahasiswa', 'kurang', 'piknik', 'mereka', 'pikir', 'syariah', 'itu', 'eliksir', 'ya']",mahasiswa piknik pikir syariah eliksir ya,"['mahasiswa', 'piknik', 'pikir', 'syariah', 'eliksir', 'ya']","['mahasiswa', 'piknik', 'pikir', 'syariah', 'eliksir', 'ya']",Positif
182,190,11/27/2021 4:21,1.46E+23,Dr.H. Zakar Naik                       🐸,"b'Seharusnya mahasiswa yg mana punya akses pendidikan tinggi, seharusnya lebih uptodate pada science moderen.\nTapi ma\xe2\x80\xa6 https://t.co/ggMBAfvDVG'","b'seharusnya mahasiswa yg mana punya akses pendidikan tinggi, seharusnya lebih uptodate pada science moderen.\ntapi ma\xe2\x80\xa6 https://t.co/ggmbafvdvg'",seharusnya mahasiswa yg mana punya akses pendidikan tinggi seharusnya lebih uptodate pada science moderen ntapi ma,"['seharusnya', 'mahasiswa', 'yg', 'mana', 'punya', 'akses', 'pendidikan', 'tinggi', 'seharusnya', 'lebih', 'uptodate', 'pada', 'science', 'moderen', 'ntapi', 'ma']","['seharusnya', 'mahasiswa', 'yg', 'mana', 'punya', 'akses', 'pendidikan', 'tinggi', 'seharusnya', 'lebih', 'uptodate', 'pada', 'science', 'moderen', 'ntapi', 'ma']",mahasiswa yg akses pendidikan uptodate science moderen ntapi ma,"['mahasiswa', 'yg', 'akses', 'didik', 'uptodate', 'science', 'moderen', 'ntapi', 'ma']","['mahasiswa', 'yg', 'akses', 'didik', 'uptodate', 'science', 'moderen', 'ntapi', 'ma']",Positif
183,132,11/27/2021 7:06,1.46E+23,godMei memvaksin~,"b'RT @rudysarwa: Seharusnya mahasiswa yg mana punya akses pendidikan tinggi, seharusnya lebih uptodate pada science moderen.\nTapi mahsiswa ki\xe2\x80\xa6'","b'rt @rudysarwa: seharusnya mahasiswa yg mana punya akses pendidikan tinggi, seharusnya lebih uptodate pada science moderen.\ntapi mahsiswa ki\xe2\x80\xa6'",seharusnya mahasiswa yg mana punya akses pendidikan tinggi seharusnya lebih uptodate pada science moderen ntapi mahsiswa ki,"['seharusnya', 'mahasiswa', 'yg', 'mana', 'punya', 'akses', 'pendidikan', 'tinggi', 'seharusnya', 'lebih', 'uptodate', 'pada', 'science', 'moderen', 'ntapi', 'mahsiswa', 'ki']","['seharusnya', 'mahasiswa', 'yg', 'mana', 'punya', 'akses', 'pendidikan', 'tinggi', 'seharusnya', 'lebih', 'uptodate', 'pada', 'science', 'moderen', 'ntapi', 'mahsiswa', 'ki']",mahasiswa yg akses pendidikan uptodate science moderen ntapi mahsiswa ki,"['mahasiswa', 'yg', 'akses', 'didik', 'uptodate', 'science', 'moderen', 'ntapi', 'mahsiswa', 'ki']","['mahasiswa', 'yg', 'akses', 'didik', 'uptodate', 'science', 'moderen', 'ntapi', 'mahsiswa', 'ki']",Positif
184,815,11/26/2021 6:37,1.46E+23,Anak Jaxel,"b'@mohmahfudmd Pak Mahfud, pemerintah sudah membubarkan HTI, tapi koq mereka (Gema Pembebasan, organisasi sayap HTI)\xe2\x80\xa6 https://t.co/0u8EV9AEqi'","b'@mohmahfudmd pak mahfud, pemerintah sudah membubarkan hti, tapi koq mereka (gema pembebasan, organisasi sayap hti)\xe2\x80\xa6 https://t.co/0u8ev9aeqi'",pak mahfud pemerintah sudah membubarkan hti tapi koq mereka gema pembebasan organisasi sayap hti,"['pak', 'mahfud', 'pemerintah', 'sudah', 'membubarkan', 'hti', 'tapi', 'koq', 'mereka', 'gema', 'pembebasan', 'organisasi', 'sayap', 'hti']","['pak', 'mahfud', 'pemerintah', 'sudah', 'membubarkan', 'hti', 'tapi', 'koq', 'mereka', 'gema', 'pembebasan', 'organisasi', 'sayap', 'hti']",mahfud pemerintah membubarkan hti koq gema pembebasan organisasi sayap hti,"['mahfud', 'perintah', 'bubar', 'hti', 'koq', 'gema', 'bebas', 'organisasi', 'sayap', 'hti']","['mahfud', 'perintah', 'bubar', 'hti', 'koq', 'gema', 'bebas', 'organisasi', 'sayap', 'hti']",Negatif
185,5362,11/22/2021 1:49,1.46E+22,α,b'mantap banget kampus aku punya satgas ppks coy.',b'mantap banget kampus aku punya satgas ppks coy.',mantap banget kampus aku punya satgas ppks coy,"['mantap', 'banget', 'kampus', 'aku', 'punya', 'satgas', 'ppks', 'coy']","['mantap', 'banget', 'kampus', 'aku', 'punya', 'satgas', 'ppks', 'coy']",mantap banget kampus satgas ppks coy,"['mantap', 'banget', 'kampus', 'satgas', 'ppks', 'coy']","['mantap', 'banget', 'kampus', 'satgas', 'ppks', 'coy']",Positif
186,2738,11/23/2021 5:19,1.46E+23,txtfrommamad,"b""Mungkin mas @fahdpahdepie yang kesana kemari soal frasa 'tanpa persetujuan' mau terbuka buat baca pandangan dari pr\xe2\x80\xa6 https://t.co/bH5xBMTfsz""","b""mungkin mas @fahdpahdepie yang kesana kemari soal frasa 'tanpa persetujuan' mau terbuka buat baca pandangan dari pr\xe2\x80\xa6 https://t.co/bh5xbmtfsz""",mungkin mas yang kesana kemari soal frasa tanpa persetujuan mau terbuka buat baca pandangan dari pr,"['mungkin', 'mas', 'yang', 'kesana', 'kemari', 'soal', 'frasa', 'tanpa', 'persetujuan', 'mau', 'terbuka', 'buat', 'baca', 'pandangan', 'dari', 'pr']","['mungkin', 'mas', 'yang', 'kesana', 'kemari', 'soal', 'frasa', 'tanpa', 'persetujuan', 'mau', 'terbuka', 'buat', 'baca', 'pandangan', 'dari', 'pr']",mas kesana kemari frasa persetujuan terbuka baca pandangan pr,"['mas', 'kesana', 'kemari', 'frasa', 'tuju', 'buka', 'baca', 'pandang', 'pr']","['mas', 'kesana', 'kemari', 'frasa', 'tuju', 'buka', 'baca', 'pandang', 'pr']",Positif
187,142,11/27/2021 5:51,1.46E+23,🇮🇩,b'@JIYus18 medan bang\n\nhttps://t.co/H2TTEYmCER',b'@jiyus18 medan bang\n\nhttps://t.co/h2tteymcer',medan bang,"['medan', 'bang']","['medan', 'bang']",medan bang,"['medan', 'bang']","['medan', 'bang']",Positif
188,924,11/25/2021 16:13,1.46E+22,IndonesiaIndicator,"b'Sementara itu, di media sosial terdapat 48.315 unggahan netizen tentang Permendikbudristek PPKS. Sebesar 76% netize\xe2\x80\xa6 https://t.co/CYj0psHBSU'","b'sementara itu, di media sosial terdapat 48.315 unggahan netizen tentang permendikbudristek ppks. sebesar 76% netize\xe2\x80\xa6 https://t.co/cyj0pshbsu'",sementara itu di media sosial terdapat unggahan netizen tentang permendikbudristek ppks sebesar netize,"['sementara', 'itu', 'di', 'media', 'sosial', 'terdapat', 'unggahan', 'netizen', 'tentang', 'permendikbudristek', 'ppks', 'sebesar', 'netize']","['sementara', 'itu', 'di', 'media', 'sosial', 'terdapat', 'unggahan', 'netizen', 'tentang', 'permendikbudristek', 'ppks', 'sebesar', 'netize']",media sosial unggahan netizen permendikbudristek ppks netize,"['media', 'sosial', 'unggah', 'netizen', 'permendikbudristek', 'ppks', 'netize']","['media', 'sosial', 'unggah', 'netizen', 'permendikbudristek', 'ppks', 'netize']",Positif
189,5364,11/22/2021 0:14,1.46E+23,IDN Times,b'Untuk melindungi korban kekerasan seksual di kampus https://t.co/b2m1hvK9W7',b'untuk melindungi korban kekerasan seksual di kampus https://t.co/b2m1hvk9w7',untuk melindungi korban kekerasan seksual di kampus,"['untuk', 'melindungi', 'korban', 'kekerasan', 'seksual', 'di', 'kampus']","['untuk', 'melindungi', 'korban', 'kekerasan', 'seksual', 'di', 'kampus']",melindungi korban kekerasan seksual kampus,"['lindung', 'korban', 'keras', 'seksual', 'kampus']","['lindung', 'korban', 'keras', 'seksual', 'kampus']",Positif
190,230,11/27/2021 2:27,1.46E+23,Kompasiana,b'Memahami Ambiguitas dan Kontroversi Permendikbud PPKS Secara Linguistik https://t.co/NYRRTYiojd',b'memahami ambiguitas dan kontroversi permendikbud ppks secara linguistik https://t.co/nyrrtyiojd',memahami ambiguitas dan kontroversi permendikbud ppks secara linguistik,"['memahami', 'ambiguitas', 'dan', 'kontroversi', 'permendikbud', 'ppks', 'secara', 'linguistik']","['memahami', 'ambiguitas', 'dan', 'kontroversi', 'permendukbidristek', 'ppks', 'secara', 'linguistik']",memahami ambiguitas kontroversi permendukbidristek ppks linguistik,"['paham', 'ambiguitas', 'kontroversi', 'permendukbidristek', 'ppks', 'linguistik']","['paham', 'ambiguitas', 'kontroversi', 'permendukbidristek', 'ppks', 'linguistik']",Positif
191,5401,11/21/2021 0:37,1.46E+23,Hypatia,b'Membahas tentang kontroversi Pemendikbud PPKS dan kondisi neraca perdagangan negara. https://t.co/qhDvUiKFYk',b'membahas tentang kontroversi pemendikbud ppks dan kondisi neraca perdagangan negara. https://t.co/qhdvuikfyk',membahas tentang kontroversi pemendikbud ppks dan kondisi neraca perdagangan negara,"['membahas', 'tentang', 'kontroversi', 'pemendikbud', 'ppks', 'dan', 'kondisi', 'neraca', 'perdagangan', 'negara']","['membahas', 'tentang', 'kontroversi', 'pemendikbud', 'ppks', 'dan', 'kondisi', 'neraca', 'perdagangan', 'negara']",membahas kontroversi pemendikbud ppks kondisi neraca perdagangan negara,"['bahas', 'kontroversi', 'pemendikbud', 'ppks', 'kondisi', 'neraca', 'dagang', 'negara']","['bahas', 'kontroversi', 'pemendikbud', 'ppks', 'kondisi', 'neraca', 'dagang', 'negara']",Positif
192,891,11/26/2021 5:07,1.46E+22,Ki Potrobongso,"b'beginilah kalau memberangus serba tanggung, mestinya tetapkan (ideologi) hizbut tahrir &amp; ikhwanul muslimin sbg ideo\xe2\x80\xa6 https://t.co/mR5lL7D3z9'","b'beginilah kalau memberangus serba tanggung, mestinya tetapkan (ideologi) hizbut tahrir &amp; ikhwanul muslimin sbg ideo\xe2\x80\xa6 https://t.co/mr5ll7d3z9'",beginilah kalau memberangus serba tanggung mestinya tetapkan ideologi hizbut tahrir amp ikhwanul muslimin sbg ideo,"['beginilah', 'kalau', 'memberangus', 'serba', 'tanggung', 'mestinya', 'tetapkan', 'ideologi', 'hizbut', 'tahrir', 'amp', 'ikhwanul', 'muslimin', 'sbg', 'ideo']","['beginilah', 'kalau', 'memberangus', 'serba', 'tanggung', 'mestinya', 'tetapkan', 'ideologi', 'hizbut', 'tahrir', 'amp', 'ikhwanul', 'muslimin', 'sbg', 'ideo']",memberangus serba tanggung mestinya tetapkan ideologi hizbut tahrir amp ikhwanul muslimin sbg ideo,"['berangus', 'serba', 'tanggung', 'mesti', 'tetap', 'ideologi', 'hizbut', 'tahrir', 'amp', 'ikhwanul', 'muslimin', 'sbg', 'ideo']","['berangus', 'serba', 'tanggung', 'mesti', 'ideologi', 'hizbut', 'tahrir', 'amp', 'ikhwanul', 'muslimin', 'sbg', 'ideo']",Positif
193,631,11/26/2021 9:56,1.46E+23,♚🅰kang Genda🆖♚,"b'MEMBINGUNGKAN\nKnp mrk protes dgn Permendikbud ini,padahalkan isinya msh senada dgn KUHP yg skrg?. \n\nCoba bandingkan\xe2\x80\xa6 https://t.co/6uiz3uCLWJ'","b'membingungkan\nknp mrk protes dgn permendikbud ini,padahalkan isinya msh senada dgn kuhp yg skrg?. \n\ncoba bandingkan\xe2\x80\xa6 https://t.co/6uiz3uclwj'",membingungkan nknp mrk protes dgn permendikbud ini padahalkan isinya msh senada dgn kuhp yg skrg ncoba bandingkan,"['membingungkan', 'nknp', 'mrk', 'protes', 'dgn', 'permendikbud', 'ini', 'padahalkan', 'isinya', 'msh', 'senada', 'dgn', 'kuhp', 'yg', 'skrg', 'ncoba', 'bandingkan']","['membingungkan', 'nknp', 'mrk', 'protes', 'dgn', 'permendukbidristek', 'ini', 'padahalkan', 'isinya', 'msh', 'senada', 'dgn', 'kuhp', 'yg', 'skrg', 'ncoba', 'bandingkan']",membingungkan nknp mrk protes dgn permendukbidristek padahalkan isinya msh senada dgn kuhp yg skrg ncoba bandingkan,"['bingung', 'nknp', 'mrk', 'protes', 'dgn', 'permendukbidristek', 'padahal', 'isi', 'msh', 'nada', 'dgn', 'kuhp', 'yg', 'skrg', 'ncoba', 'banding']","['bingung', 'nknp', 'mrk', 'protes', 'dgn', 'permendukbidristek', 'isi', 'msh', 'nada', 'dgn', 'kuhp', 'yg', 'skrg', 'ncoba', 'banding']",Positif
194,5410,11/20/2021 20:07,1.46E+23,Elisa Koraag,"b'Menag @gusyaqut\n Mengatakan: Kementerian Agama mendukung kebijakan Kementerian Pendidikan, Kebudayaan, Riset, dan T\xe2\x80\xa6 https://t.co/t96LF1qXuX'","b'menag @gusyaqut\n mengatakan: kementerian agama mendukung kebijakan kementerian pendidikan, kebudayaan, riset, dan t\xe2\x80\xa6 https://t.co/t96lf1qxux'",menag mengatakan kementerian agama mendukung kebijakan kementerian pendidikan kebudayaan riset dan,"['menag', 'mengatakan', 'kementerian', 'agama', 'mendukung', 'kebijakan', 'kementerian', 'pendidikan', 'kebudayaan', 'riset', 'dan']","['menag', 'mengatakan', 'kementerian', 'agama', 'mendukung', 'kebijakan', 'kementerian', 'pendidikan', 'kebudayaan', 'riset', 'dan']",menag kementerian agama mendukung kebijakan kementerian pendidikan kebudayaan riset,"['menag', 'menteri', 'agama', 'dukung', 'bijak', 'menteri', 'didik', 'budaya', 'riset']","['menag', 'menteri', 'agama', 'dukung', 'bijak', 'menteri', 'didik', 'budaya', 'riset']",Positif
195,1144,11/24/2021 4:17,1.46E+23,Hadi,"b'Mendikbud Ristek Nadiem Makarim menegaskan, ruang lingkup Permendikbud Ristek Nomor 30 Tahun 2021 hanya mengatur so\xe2\x80\xa6 https://t.co/3xZgLZAVOL'","b'mendikbud ristek nadiem makarim menegaskan, ruang lingkup permendikbud ristek nomor 30 tahun 2021 hanya mengatur so\xe2\x80\xa6 https://t.co/3xzglzavol'",mendikbud ristek nadiem makarim menegaskan ruang lingkup permendikbud ristek nomor tahun hanya mengatur so,"['mendikbud', 'ristek', 'nadiem', 'makarim', 'menegaskan', 'ruang', 'lingkup', 'permendikbud', 'ristek', 'nomor', 'tahun', 'hanya', 'mengatur', 'so']","['mendikbud', 'ristek', 'nadiem', 'makarim', 'menegaskan', 'ruang', 'lingkup', 'permendukbidristek', 'ristek', 'nomor', 'tahun', 'hanya', 'mengatur', 'so']",mendikbud ristek nadiem makarim ruang lingkup permendukbidristek ristek nomor mengatur so,"['mendikbud', 'ristek', 'nadiem', 'makarim', 'ruang', 'lingkup', 'permendukbidristek', 'ristek', 'nomor', 'atur', 'so']","['mendikbud', 'ristek', 'nadiem', 'makarim', 'ruang', 'lingkup', 'permendukbidristek', 'ristek', 'nomor', 'atur', 'so']",Positif
196,213,11/27/2021 3:09,1.46E+23,Hang Nadien,b'Menurut Mendikbud Ristek Nadiem Makarim\nsejumlah pihak masih salah mengartikan isi dari peraturan terkait pencegaha\xe2\x80\xa6 https://t.co/QAf44fRfqh',b'menurut mendikbud ristek nadiem makarim\nsejumlah pihak masih salah mengartikan isi dari peraturan terkait pencegaha\xe2\x80\xa6 https://t.co/qaf44frfqh',menurut mendikbud ristek nadiem makarim nsejumlah pihak masih salah mengartikan isi dari peraturan terkait pencegaha,"['menurut', 'mendikbud', 'ristek', 'nadiem', 'makarim', 'nsejumlah', 'pihak', 'masih', 'salah', 'mengartikan', 'isi', 'dari', 'peraturan', 'terkait', 'pencegaha']","['menurut', 'mendikbud', 'ristek', 'nadiem', 'makarim', 'sejumlah', 'pihak', 'masih', 'salah', 'mengartikan', 'isi', 'dari', 'peraturan', 'terkait', 'pencegaha']",mendikbud ristek nadiem makarim salah mengartikan isi peraturan terkait pencegaha,"['mendikbud', 'ristek', 'nadiem', 'makarim', 'salah', 'arti', 'isi', 'atur', 'kait', 'pencegaha']","['mendikbud', 'ristek', 'nadiem', 'makarim', 'salah', 'arti', 'isi', 'atur', 'kait', 'pencegaha']",Positif
197,203,11/27/2021 3:59,1.46E+23,Nandice,b'RT @NadinHang: Menurut Mendikbud Ristek Nadiem Makarim\nsejumlah pihak masih salah mengartikan isi dari peraturan terkait pencegahan dan pen\xe2\x80\xa6',b'rt @nadinhang: menurut mendikbud ristek nadiem makarim\nsejumlah pihak masih salah mengartikan isi dari peraturan terkait pencegahan dan pen\xe2\x80\xa6',menurut mendikbud ristek nadiem makarim nsejumlah pihak masih salah mengartikan isi dari peraturan terkait pencegahan dan pen,"['menurut', 'mendikbud', 'ristek', 'nadiem', 'makarim', 'nsejumlah', 'pihak', 'masih', 'salah', 'mengartikan', 'isi', 'dari', 'peraturan', 'terkait', 'pencegahan', 'dan', 'pen']","['menurut', 'mendikbud', 'ristek', 'nadiem', 'makarim', 'sejumlah', 'pihak', 'masih', 'salah', 'mengartikan', 'isi', 'dari', 'peraturan', 'terkait', 'pencegahan', 'dan', 'pen']",mendikbud ristek nadiem makarim salah mengartikan isi peraturan terkait pencegahan pen,"['mendikbud', 'ristek', 'nadiem', 'makarim', 'salah', 'arti', 'isi', 'atur', 'kait', 'cegah', 'pen']","['mendikbud', 'ristek', 'nadiem', 'makarim', 'salah', 'arti', 'isi', 'atur', 'kait', 'cegah', 'pen']",Positif
198,198,11/27/2021 4:02,1.46E+23,Aechaen,"b'RT @cecan_geulis: Mendikbud Ristek @nadiemmakarim menegaskan, ruang lingkup Peraturan Mendikbud Ristek (Permendikbud Ristek) Nomor 30 Tahun\xe2\x80\xa6'","b'rt @cecan_geulis: mendikbud ristek @nadiemmakarim menegaskan, ruang lingkup peraturan mendikbud ristek (permendikbud ristek) nomor 30 tahun\xe2\x80\xa6'",mendikbud ristek menegaskan ruang lingkup peraturan mendikbud ristek permendikbud ristek nomor tahun,"['mendikbud', 'ristek', 'menegaskan', 'ruang', 'lingkup', 'peraturan', 'mendikbud', 'ristek', 'permendikbud', 'ristek', 'nomor', 'tahun']","['mendikbud', 'ristek', 'menegaskan', 'ruang', 'lingkup', 'peraturan', 'mendikbud', 'ristek', 'permendukbidristek', 'ristek', 'nomor', 'tahun']",mendikbud ristek ruang lingkup peraturan mendikbud ristek permendukbidristek ristek nomor,"['mendikbud', 'ristek', 'ruang', 'lingkup', 'atur', 'mendikbud', 'ristek', 'permendukbidristek', 'ristek', 'nomor']","['mendikbud', 'ristek', 'ruang', 'lingkup', 'atur', 'mendikbud', 'ristek', 'permendukbidristek', 'ristek', 'nomor']",Positif
199,798,11/26/2021 6:54,1.46E+23,Redaksi LA,"b'Mendikbudristek, Nadiem Makarim menetapkan Peraturan Menteri Pendidikan, Kebudayan, Riset, dan Teknologi (Permendik\xe2\x80\xa6 https://t.co/AmdO6Mrv8v'","b'mendikbudristek, nadiem makarim menetapkan peraturan menteri pendidikan, kebudayan, riset, dan teknologi (permendik\xe2\x80\xa6 https://t.co/amdo6mrv8v'",mendikbudristek nadiem makarim menetapkan peraturan menteri pendidikan kebudayan riset dan teknologi permendik,"['mendikbudristek', 'nadiem', 'makarim', 'menetapkan', 'peraturan', 'menteri', 'pendidikan', 'kebudayan', 'riset', 'dan', 'teknologi', 'permendik']","['mendikbudristek', 'nadiem', 'makarim', 'menetapkan', 'peraturan', 'menteri', 'pendidikan', 'kebudayan', 'riset', 'dan', 'teknologi', 'permendik']",mendikbudristek nadiem makarim menetapkan peraturan menteri pendidikan kebudayan riset teknologi permendik,"['mendikbudristek', 'nadiem', 'makarim', 'tetap', 'atur', 'menteri', 'didik', 'kebudayan', 'riset', 'teknologi', 'dik']","['mendikbudristek', 'nadiem', 'makarim', 'atur', 'menteri', 'didik', 'kebudayan', 'riset', 'teknologi', 'dik']",Positif
200,34,11/28/2021 3:29,1.46E+22,Ummi Ghofaza,"b'RT @muslimahnewscom: Mendikbudristek Nadiem Makarim, mengatakan Permen PPKS ini memang \xe2\x80\x9chanya\xe2\x80\x9d mengatur terkait kekerasan seksual, tetapi t\xe2\x80\xa6'","b'rt @muslimahnewscom: mendikbudristek nadiem makarim, mengatakan permen ppks ini memang \xe2\x80\x9chanya\xe2\x80\x9d mengatur terkait kekerasan seksual, tetapi t\xe2\x80\xa6'",mendikbudristek nadiem makarim mengatakan permen ppks ini memang chanya mengatur terkait kekerasan seksual tetapi,"['mendikbudristek', 'nadiem', 'makarim', 'mengatakan', 'permen', 'ppks', 'ini', 'memang', 'chanya', 'mengatur', 'terkait', 'kekerasan', 'seksual', 'tetapi']","['mendikbudristek', 'nadiem', 'makarim', 'mengatakan', 'permendukbidristek', 'ppks', 'ini', 'memang', 'chanya', 'mengatur', 'terkait', 'kekerasan', 'seksual', 'tetapi']",mendikbudristek nadiem makarim permendukbidristek ppks chanya mengatur terkait kekerasan seksual,"['mendikbudristek', 'nadiem', 'makarim', 'permendukbidristek', 'ppks', 'chanya', 'atur', 'kait', 'keras', 'seksual']","['mendikbudristek', 'nadiem', 'makarim', 'permendukbidristek', 'ppks', 'chanya', 'atur', 'kait', 'keras', 'seksual']",Positif
201,5406,11/20/2021 22:38,1.46E+23,Ahmad Budairi,"b'@okkymadasari Saya juga mendukung, mbak. Sy coba membuat artikel ini sebagai bahan ghibah teman2.\nhttps://t.co/wvEhP5dKG9'","b'@okkymadasari saya juga mendukung, mbak. sy coba membuat artikel ini sebagai bahan ghibah teman2.\nhttps://t.co/wvehp5dkg9'",saya juga mendukung mbak sy coba membuat artikel ini sebagai bahan ghibah teman,"['saya', 'juga', 'mendukung', 'mbak', 'sy', 'coba', 'membuat', 'artikel', 'ini', 'sebagai', 'bahan', 'ghibah', 'teman']","['saya', 'juga', 'mendukung', 'mbak', 'sy', 'coba', 'membuat', 'artikel', 'ini', 'sebagai', 'bahan', 'ghibah', 'teman']",mendukung mbak sy coba artikel bahan ghibah teman,"['dukung', 'mbak', 'sy', 'coba', 'artikel', 'bahan', 'ghibah', 'teman']","['dukung', 'mbak', 'sy', 'coba', 'artikel', 'bahan', 'ghibah', 'teman']",Positif
202,19,11/28/2021 6:30,1.46E+23,Bali Women Crisis Centre (BWCC),b'Mendukung Permendikbud Ristek 30/2021 tentang PPKS di lingkungan perguruan tinggi. Permen ini menjadi langkah awal\xe2\x80\xa6 https://t.co/os9TG4bL12',b'mendukung permendikbud ristek 30/2021 tentang ppks di lingkungan perguruan tinggi. permen ini menjadi langkah awal\xe2\x80\xa6 https://t.co/os9tg4bl12',mendukung permendikbud ristek tentang ppks di lingkungan perguruan tinggi permen ini menjadi langkah awal,"['mendukung', 'permendikbud', 'ristek', 'tentang', 'ppks', 'di', 'lingkungan', 'perguruan', 'tinggi', 'permen', 'ini', 'menjadi', 'langkah', 'awal']","['mendukung', 'permendukbidristek', 'ristek', 'tentang', 'ppks', 'di', 'lingkungan', 'perguruan', 'tinggi', 'permendukbidristek', 'ini', 'menjadi', 'langkah', 'awal']",mendukung permendukbidristek ristek ppks lingkungan perguruan permendukbidristek langkah,"['dukung', 'permendukbidristek', 'ristek', 'ppks', 'lingkung', 'guru', 'permendukbidristek', 'langkah']","['dukung', 'permendukbidristek', 'ristek', 'ppks', 'lingkung', 'guru', 'permendukbidristek', 'langkah']",Positif
203,1,11/28/2021 21:58,1.47E+23,Tuty Herawati,b'Mendukung Permendikbud Ristek 30 / 2021 tentang PPKS di lingkungan perguruan tinggi. Permen ini menjadi langkah awa\xe2\x80\xa6 https://t.co/Yb1umgPjTg',b'mendukung permendikbud ristek 30 / 2021 tentang ppks di lingkungan perguruan tinggi. permen ini menjadi langkah awa\xe2\x80\xa6 https://t.co/yb1umgpjtg',mendukung permendikbud ristek tentang ppks di lingkungan perguruan tinggi permen ini menjadi langkah awa,"['mendukung', 'permendikbud', 'ristek', 'tentang', 'ppks', 'di', 'lingkungan', 'perguruan', 'tinggi', 'permen', 'ini', 'menjadi', 'langkah', 'awa']","['mendukung', 'permendukbidristek', 'ristek', 'tentang', 'ppks', 'di', 'lingkungan', 'perguruan', 'tinggi', 'permendukbidristek', 'ini', 'menjadi', 'langkah', 'awa']",mendukung permendukbidristek ristek ppks lingkungan perguruan permendukbidristek langkah awa,"['dukung', 'permendukbidristek', 'ristek', 'ppks', 'lingkung', 'guru', 'permendukbidristek', 'langkah', 'awa']","['dukung', 'permendukbidristek', 'ristek', 'ppks', 'lingkung', 'guru', 'permendukbidristek', 'langkah', 'awa']",Positif
204,9,11/28/2021 12:40,1.46E+23,godMei memvaksin~,b'RT @LBHBWCC: Mendukung Permendikbud Ristek 30/2021 tentang PPKS di lingkungan perguruan tinggi. Permen ini menjadi langkah awal untuk melaw\xe2\x80\xa6',b'rt @lbhbwcc: mendukung permendikbud ristek 30/2021 tentang ppks di lingkungan perguruan tinggi. permen ini menjadi langkah awal untuk melaw\xe2\x80\xa6',mendukung permendikbud ristek tentang ppks di lingkungan perguruan tinggi permen ini menjadi langkah awal untuk melaw,"['mendukung', 'permendikbud', 'ristek', 'tentang', 'ppks', 'di', 'lingkungan', 'perguruan', 'tinggi', 'permen', 'ini', 'menjadi', 'langkah', 'awal', 'untuk', 'melaw']","['mendukung', 'permendukbidristek', 'ristek', 'tentang', 'ppks', 'di', 'lingkungan', 'perguruan', 'tinggi', 'permendukbidristek', 'ini', 'menjadi', 'langkah', 'awal', 'untuk', 'melaw']",mendukung permendukbidristek ristek ppks lingkungan perguruan permendukbidristek langkah melaw,"['dukung', 'permendukbidristek', 'ristek', 'ppks', 'lingkung', 'guru', 'permendukbidristek', 'langkah', 'melaw']","['dukung', 'permendukbidristek', 'ristek', 'ppks', 'lingkung', 'guru', 'permendukbidristek', 'langkah', 'melaw']",Positif
205,5420,11/20/2021 14:03,1.46E+23,rinamulya,"b'Menilik isi Permen PPKS,tampak jelas pertentangannya dengan ajaran Islam danmembahayakan umat.Permen ini,jika diter\xe2\x80\xa6 https://t.co/NL9K3wqNP0'","b'menilik isi permen ppks,tampak jelas pertentangannya dengan ajaran islam danmembahayakan umat.permen ini,jika diter\xe2\x80\xa6 https://t.co/nl9k3wqnp0'",menilik isi permen ppks tampak jelas pertentangannya dengan ajaran islam danmembahayakan umat permen ini jika diter,"['menilik', 'isi', 'permen', 'ppks', 'tampak', 'jelas', 'pertentangannya', 'dengan', 'ajaran', 'islam', 'danmembahayakan', 'umat', 'permen', 'ini', 'jika', 'diter']","['menilik', 'isi', 'permendukbidristek', 'ppks', 'tampak', 'jelas', 'pertentangannya', 'dengan', 'ajaran', 'islam', 'danmembahayakan', 'umat', 'permendukbidristek', 'ini', 'jika', 'diter']",menilik isi permendukbidristek ppks pertentangannya ajaran islam danmembahayakan umat permendukbidristek diter,"['tilik', 'isi', 'permendukbidristek', 'ppks', 'tentang', 'ajar', 'islam', 'danmembahayakan', 'umat', 'permendukbidristek', 'ter']","['tilik', 'isi', 'permendukbidristek', 'ppks', 'ajar', 'islam', 'danmembahayakan', 'umat', 'permendukbidristek', 'ter']",Positif
